,Unnamed: 0,type,elevation_ft,continent,Longitude
20342,23596,small_airport,1349.81139720298,EU,-6.135285
20343,23597,heliport,1199.3771003119025,EU,-2.859213
20344,23598,small_airport,1349.81139720298,EU,-0.830905
20345,23599,small_airport,1349.81139720298,EU,-2.606592
20346,23600,small_airport,275.0,EU,-2.531167
20347,23601,small_airport,106.0,EU,0.740868
20348,23602,small_airport,1349.81139720298,EU,-6.401272
20349,23603,small_airport,1349.81139720298,EU,-2.95579
20350,23604,small_airport,1349.81139720298,EU,-4.18961
20351,23606,small_airport,1.0,EU,-4.023
20352,23607,small_airport,50.0,EU,-3.1427800655365
20353,23608,small_airport,150.0,EU,-2.053202
20354,23609,medium_airport,76.0,EU,-0.75
20355,23610,small_airport,1349.81139720298,EU,-1.69306
20356,23611,small_airport,15.0,EU,-5.91417
20357,23612,small_airport,755.0,AF,42.21309
20358,23613,medium_airport,95.0,AF,-16.65220069885254
20359,23614,medium_airport,85.0,EU,-13.863800048828123
20360,23615,small_airport,716.0,EU,-17.214599609375
20361,23616,heliport,1.0,EU,-17.102399826049805
20362,23617,medium_airport,103.0,EU,-17.887100219726562
20363,23618,heliport,1080.0,EU,-16.29210090637207
20364,23619,seaplane_base,107.0,EU,-17.7556
20365,23620,small_airport,20.0,EU,-15.507200241088867
20366,23621,seaplane_base,78.0,EU,-15.38659954071045
20367,23622,medium_airport,46.0,EU,-13.6052
20368,23623,seaplane_base,209.0,EU,-16.5725002289
20369,23624,small_airport,25.0,SA,-50.98505
20370,23625,seaplane_base,2076.0,EU,-16.3414993286
20371,23627,small_airport,2304.0,NA,-82.125
20372,23633,small_airport,1349.81139720298,AS,41.799461364746094
20373,23634,medium_airport,1059.3295871559633,AS,41.86349868774414
20374,23635,heliport,1199.3771003119025,AS,44.07619857788086
20375,23636,small_airport,3.0,AS,41.7058074474
20376,23637,medium_airport,1059.3295871559633,AS,42.0454931259
20377,23638,small_airport,1349.81139720298,AS,46.2341594696
20378,23640,small_airport,1349.81139720298,AS,42.754240036
20379,23641,small_airport,1349.81139720298,AS,40.8166666667
20380,23642,seaplane_base,102.0,NA,-82.13580322265625
20381,23643,small_airport,208.0,NA,-83.06880187988281
20382,23644,heliport,711.0,NA,-84.927729
20383,23645,heliport,1225.0,NA,-84.17109680179999
20384,23646,small_airport,650.0,NA,-84.965556
20385,23647,small_airport,750.0,NA,-85.34310150146484
20386,23648,small_airport,1790.0,NA,-85.46189880371094
20387,23649,small_airport,357.0,NA,-83.57360076904297
20388,23650,heliport,325.0,NA,-83.1325
20389,23651,heliport,237.0,NA,-82.82170104980469
20390,23652,small_airport,195.0,NA,-82.2906036377
20391,23653,heliport,33.0,NA,-81.48529815673828
20392,23654,small_airport,620.0,NA,-83.85690307617188
20393,23655,small_airport,340.0,NA,-83.059722
20394,23656,small_airport,475.0,NA,-83.75420379638672
20395,23657,heliport,1060.0,NA,-84.17749786376953
20396,23658,small_airport,310.0,NA,-81.99530029296875
20397,23659,small_airport,718.0,NA,-84.136667
20398,23660,heliport,895.0,NA,-84.150556
20399,23661,small_airport,121.0,NA,-83.469722
20400,23662,heliport,670.0,NA,-85.141944
20401,23663,small_airport,2724.0,NA,-83.4597015381
20402,23664,heliport,8.0,EU,-5.306389808654785
20403,23665,medium_airport,156.0,EU,-2.9562599659
20404,23666,small_airport,340.0,OC,148.4949
20405,23667,small_airport,47.0,SA,-52.691502
20406,23668,small_airport,40.0,SA,-51.667701721191406
20407,23669,small_airport,1349.81139720298,SA,-53.289505
20408,23670,small_airport,1349.81139720298,SA,-52.33615
20409,23671,medium_airport,14.0,AF,-12.51889991760254
20410,23672,medium_airport,328.0,AF,-11.76099967956543
20411,23673,small_airport,895.0,NA,-85.7360992432
20412,23674,small_airport,75.0,AF,-12.383000373840332
20413,23675,small_airport,60.0,AF,-13.12909984588623
20414,23676,small_airport,1012.0,AF,-11.5155601501
20415,23677,medium_airport,485.0,AF,-11.176600456237791
20416,23678,seaplane_base,84.0,AF,-13.1955
20417,23679,small_airport,750.0,AF,-11.06700038909912
20418,23680,medium_airport,1300.0,AF,-11.04539966583252
20419,23682,small_airport,165.0,AF,-14.762299537658691
20420,23683,small_airport,144.0,AF,-14.657811
20421,23684,small_airport,1349.81139720298,AF,-15.838079452514648
20422,23685,small_airport,65.0,AF,-15.180500030517578
20423,23686,small_airport,1349.81139720298,AF,-14.236044
20424,23687,medium_airport,129.0,AF,-15.65369987487793
20425,23688,small_airport,89.0,AF,0.057761
20426,23689,small_airport,485.0,AF,0.087893
20427,23691,small_airport,4060.0,NA,-114.203
20428,23692,small_airport,1349.81139720298,NA,-51.006
20429,23693,small_airport,1349.81139720298,NA,-38.46666717529297
20430,23694,small_airport,1349.81139720298,NA,-42.31666564941406
20431,23695,heliport,1199.3771003119025,NA,-46.28333282470703
20432,23696,small_airport,1349.81139720298,NA,-31.51666641235352
20433,23697,small_airport,1349.81139720298,NA,-38.5
20434,23698,heliport,1199.3771003119025,NA,-20.600000381469727
20435,23700,small_airport,1349.81139720298,NA,-57.40493
20436,23701,heliport,1199.3771003119025,NA,-48.099998
20437,23702,heliport,59.0,NA,-52.3403692245
20438,23703,heliport,1199.3771003119025,NA,-52.966702
20439,23704,small_airport,41.0,AF,-10.058333
20440,23705,small_airport,10.0,AF,-11.366999626159668
20441,23706,small_airport,20.0,AF,-7.696949958801269
20442,23707,small_airport,10.0,AF,-9.066800117492676
20443,23708,small_airport,30.0,AF,-10.02
20444,23709,medium_airport,25.0,AF,-10.758700370788574
20445,23710,small_airport,1632.0,AF,-8.600000381469727
20446,23711,small_airport,4900.0,OC,141.5411
20447,23712,seaplane_base,31.0,AF,-10.3623
20448,23713,small_airport,6.0,AF,-8.433333396911621
20449,23714,small_airport,790.0,AF,-8.138723373413086
20450,23715,small_airport,1400.0,AF,-9.767000198364258
20451,23716,small_airport,89.0,AF,-9.546310424804688
20452,23717,medium_airport,250.0,AF,-9.41306972503662
20453,23718,small_airport,1520.0,AF,-9.073016
20454,23719,medium_airport,653.0,AF,-11.161299705505373
20455,23720,small_airport,2631.0,AF,-5.86667013168
20456,23721,small_airport,571.0,AF,-5.63332986831665
20457,23722,medium_airport,3630.0,AF,-1.98305555556
20458,23723,medium_airport,1900.0,AF,-4.977960109709999
20459,23724,small_airport,5459.0,AF,-5.152900218963623
20460,23725,medium_airport,3428.0,AF,-4.39833021164
20461,23726,medium_airport,1890.0,AF,-5.515120029449463
20462,23727,small_airport,10.0,AF,-2.9170000553131104
20463,23728,medium_airport,1535.0,AF,-1.92399001121521
20464,23729,small_airport,1539.0,AF,-4.965559959411621
20465,23730,small_airport,1890.0,AF,-3.950000047683716
20466,23731,medium_airport,350.0,AF,-11.6847
20467,23732,small_airport,627.0,AF,-7.22145
20468,23734,small_airport,1694.0,AF,-6.315905
20469,23735,medium_airport,276.0,AF,-6.75152
20470,23736,small_airport,190.0,AF,-10.187800407409668
20471,23737,medium_airport,36.0,AF,-15.932
20472,23738,small_airport,384.0,AF,-9.6816701889
20473,23739,small_airport,92.0,AF,-8.516670227050781
20474,23740,medium_airport,207.0,AF,-13.2192
20475,23741,seaplane_base,656.0,AF,-7.589970111846924
20476,23742,small_airport,869.0,AF,-8.8275
20477,23743,small_airport,171.0,AF,-9.23332977294922
20478,23744,small_airport,322.0,AF,-7.465000152587891
20479,23745,medium_airport,574.0,AF,-3.0282099247
20480,23746,medium_airport,1545.0,AF,-8.03629970551
20481,23747,medium_airport,16.0,AF,-6.595880031585693
20482,23748,medium_airport,3782.0,AF,-6.909430027010001
20483,23750,small_airport,179.0,AF,-6.05013990402
20484,23751,medium_airport,95.0,AF,-3.83951997756958
20485,23752,medium_airport,10.0,AF,-5.320020198822
20486,23753,medium_airport,62.0,AF,-5.91689014435
20487,23754,small_airport,1375.0,AF,-9.77592
20488,23756,seaplane_base,0.0,NA,-89.961197
20489,23757,small_airport,15.0,NA,-161.57699585
20490,23758,small_airport,66.0,AF,-14.95829963684082
20491,23759,small_airport,1349.81139720298,NA,-91.402483
20492,23760,seaplane_base,290.0,AF,-17.073333
20493,23761,small_airport,2497.0,OC,148.2364
20494,23762,small_airport,33.0,AF,-14.968099594116213
20495,23763,medium_airport,75.0,AF,-16.281799
20496,23764,medium_airport,52.0,AF,-16.748
20497,23765,medium_airport,26.0,AF,-16.051300048828125
20498,23766,seaplane_base,85.0,AF,-17.49020004272461
20499,23767,medium_airport,85.0,AF,-13.3228
20500,23768,small_airport,20.0,AF,-14.967000007629396
20501,23769,small_airport,20.0,AF,-15.649999618530272
20502,23770,medium_airport,9.0,AF,-16.463199615478516
20503,23771,medium_airport,98.0,AF,-12.468299865722656
20504,23772,medium_airport,584.0,AF,-12.22029972076416
20505,23773,small_airport,171.0,AF,-13.29539966583252
20506,23774,medium_airport,161.0,AF,-13.65310001373291
20507,23775,small_airport,1349.81139720298,AF,11.302458
20508,23789,seaplane_base,9.0,AF,-15.9697222
20509,23810,small_airport,315.0,EU,21.995921
20510,23811,small_airport,1349.81139720298,EU,22.6619585
20511,23812,small_airport,1349.81139720298,EU,23.3037096
20512,23813,small_airport,1349.81139720298,EU,23.122964
20513,23816,small_airport,1349.81139720298,EU,23.58905
20514,23821,small_airport,28.0,AF,-8.2076
20515,23823,small_airport,1313.0,NA,-161.2810059
20516,23824,small_airport,1484.0,A,-89.520938
20517,23825,small_airport,1057.0,A,-89.6884002686
20518,23826,small_airport,140.0,A,-90.817496
20519,23827,small_airport,213.0,A,-90.2563018799
20520,23828,small_airport,386.0,A,-90.811659
20521,23829,small_airport,774.0,A,-89.6050033569336
20522,23830,small_airport,573.0,A,-89.63274383539999
20523,23831,small_airport,1349.81139720298,A,-91.2441909313
20524,23832,small_airport,1349.81139720298,A,-91.162147522
20525,23833,small_airport,1349.81139720298,A,-91.0337018967
20526,23835,small_airport,5800.0,A,-91.2969017029
20527,23836,small_airport,1349.81139720298,A,-91.087474823
20528,23837,small_airport,1349.81139720298,A,-91.1430931091
20529,23838,small_airport,1349.81139720298,A,-90.9983825684
20530,23839,small_airport,1349.81139720298,A,-91.1113786697
20531,23840,small_airport,1349.81139720298,A,-91.0667896271
20532,23841,small_airport,1349.81139720298,A,-90.9766244888
20533,23842,small_airport,1349.81139720298,A,-91.4198112488
20534,23843,small_airport,1349.81139720298,A,-91.1800003052
20535,23844,small_airport,1349.81139720298,A,-90.7983756065
20536,23845,small_airport,1349.81139720298,A,-90.8985185623
20537,23846,small_airport,1349.81139720298,A,-90.8587360382
20538,23847,small_airport,1349.81139720298,A,-90.8727264404
20539,23848,small_airport,1349.81139720298,A,-90.2756881714
20540,23849,small_airport,1349.81139720298,A,-90.8883476257
20541,23850,small_airport,1349.81139720298,A,-90.195258
20542,23851,small_airport,1349.81139720298,A,-89.368374
20543,23852,small_airport,577.0,A,-90.7416992188
20544,23854,small_airport,2190.0,AF,-8.713889
20545,23855,medium_airport,72.0,AF,-13.612
20546,23856,small_airport,400.0,OC,141.5895
20547,23857,small_airport,499.0,AF,-13.569199562073
20548,23858,small_airport,1476.0,AF,-10.7698001862
20549,23859,small_airport,2133.0,AF,-9.29514026642
20550,23860,small_airport,36.0,AF,-14.533599853516
20551,23861,small_airport,1808.0,AF,-10.124400138855
20552,23862,small_airport,3396.0,AF,-12.286800384521
20553,23863,small_airport,1690.0,AF,-9.525071
20554,23864,small_airport,1657.0,AF,-8.7017974853516
20555,23865,small_airport,164.0,AF,-14.2811
20556,23866,small_airport,686.0,AF,-13.815834
20557,23867,small_airport,295.0,AF,-13.358499526978
20558,23868,small_airport,1296.0,AF,-9.1669998168945
20559,23869,small_airport,1234.0,AF,-9.228757
20560,23870,seaplane_base,177.0,AF,-22.9494
20561,23871,small_airport,32.0,AF,-25.090599060058597
20562,23872,medium_airport,69.0,AF,-22.888900756835938
20563,23873,small_airport,454.0,NA,-78.165802002
20564,23874,medium_airport,36.0,AF,-23.213699340820312
20565,23875,small_airport,66.0,AF,-24.33919906616211
20566,23876,medium_airport,230.0,AF,-23.49349975585937
20567,23877,small_airport,617.0,AF,-24.4799995422
20568,23878,medium_airport,669.0,AF,-24.28470039367676
20569,23879,medium_airport,66.0,AF,-25.055299758911133
20570,23880,small_airport,1349.81139720298,AF,-13.958281
20571,23884,small_airport,94.0,SA,-59.1666603088
20572,23885,small_airport,242.0,SA,-55.4470539093
20573,23886,small_airport,290.0,SA,-55.4816436768
20574,23887,small_airport,236.0,SA,-55.4070568085
20575,23888,small_airport,68.0,SA,-57.185302
20576,23889,small_airport,537.0,NA,-89.6404037475586
20577,23890,seaplane_base,430.0,NA,-76.73300170898438
20578,23891,small_airport,1070.0,NA,-92.39990234375
20579,23892,small_airport,4336.0,NA,-112.789222
20580,23893,heliport,1760.0,NA,-111.54399871826172
20581,23894,heliport,12.0,NA,-73.96929931640625
20582,23895,small_airport,1250.0,NA,-123.47100067138672
20583,23896,small_airport,420.0,NA,-90.23590087890624
20584,23897,small_airport,1038.0,NA,-90.6167984008789
20585,23898,seaplane_base,1946.0,NA,-99.25090026855467
20586,23899,small_airport,679.0,NA,-95.62529754638672
20587,23900,small_airport,242.0,NA,-90.03700256347656
20588,23901,seaplane_base,1065.0,NA,-122.322998046875
20589,23902,small_airport,830.0,NA,-83.76249694824219
20590,23903,small_airport,3588.0,NA,-101.7541
20591,23904,small_airport,875.0,NA,-96.810302734375
20592,23905,seaplane_base,7630.0,AF,38.7993011475
20593,23906,small_airport,7896.0,AF,39.400001525878906
20594,23907,small_airport,7749.0,AF,38.725498
20595,23908,medium_airport,3901.0,AF,37.59049987792969
20596,23909,medium_airport,6959.0,AF,38.77280044555664
20597,23910,small_airport,4580.0,AF,36.562
20598,23911,medium_airport,5978.0,AF,37.32160186767578
20599,23912,small_airport,5410.0,AF,34.52190017700195
20600,23913,small_airport,5370.0,NA,-106.308998
20601,23915,small_airport,6117.0,AF,39.71139907836914
20602,23916,small_airport,5200.0,AF,34.858001708984375
20603,23917,small_airport,8136.0,AF,37.71699905395508
20604,23918,small_airport,8234.0,AF,39.05110168457031
20605,23919,medium_airport,3827.0,AF,41.85419845581055
20606,23920,small_airport,8490.0,AF,38.0
20607,23921,small_airport,7600.0,AF,37.34999847412109
20608,23922,small_airport,7892.0,AF,40.0463033
20609,23923,small_airport,6499.0,AF,40.716999054
20610,23924,medium_airport,1614.0,AF,34.5630989074707
20611,23925,medium_airport,6449.0,AF,37.43399810791016
20612,23926,medium_airport,834.0,AF,43.5786018372
20613,23927,small_airport,6580.0,AF,35.5529
20614,23928,medium_airport,6201.0,AF,39.0059
20615,23929,small_airport,1930.0,AF,36.58300018310547
20616,23930,medium_airport,5954.0,AF,42.9121
20617,23931,medium_airport,5500.0,AF,36.81660079956055
20618,23932,small_airport,1800.0,AF,44.252998
20619,23933,small_airport,1730.0,AF,44.34999847412109
20620,23934,small_airport,5450.0,AF,38.5
20621,23935,small_airport,6506.0,AF,38.97999954223633
20622,23936,small_airport,8405.0,AF,38.7415
20623,23937,small_airport,2500.0,AF,35.53300094604492
20624,23938,medium_airport,7396.0,AF,39.53350067138672
20625,23939,small_airport,4180.0,AF,39.723899841308594
20626,23940,small_airport,2650.0,AF,36.1669998169
20627,23941,small_airport,5500.0,AF,35.099998474121094
20628,23942,small_airport,1834.0,AF,35.7485
20629,23943,small_airport,4396.0,AF,35.5547
20630,23944,small_airport,5230.0,AF,39.7023
20631,23945,small_airport,6150.0,AF,35.466995
20632,23946,small_airport,6500.0,AF,36.59999847412109
20633,23947,small_airport,3695.0,AF,36.4164
20634,23948,small_airport,6400.0,AF,37.75
20635,23949,small_airport,6500.0,AF,40.56700134277344
20636,23950,small_airport,5815.0,AF,38.9764
20637,23951,small_airport,1390.0,AF,40.9915
20638,23952,medium_airport,5100.0,AF,34.586299896240234
20639,23953,small_airport,1100.0,AF,35.415
20640,23954,small_airport,4200.0,AF,37.16699981689453
20641,23955,small_airport,1850.0,AF,45.3334
20642,23956,small_airport,175.0,NA,-161.156997681
20643,23957,small_airport,26.0,OC,145.2056
20644,23958,medium_airport,2582.0,AF,29.318500518798828
20645,23959,small_airport,5741.0,AF,29.911308
20646,23960,small_airport,4065.0,AF,30.1318
20647,23962,small_airport,4511.0,AF,30.094575
20648,23965,small_airport,6.0,AF,50.748
20649,23966,small_airport,1820.0,AF,43.62860107421875
20650,23967,small_airport,30.0,AF,49.9085
20651,23968,small_airport,4200.0,AF,42.307778
20652,23969,small_airport,879.0,AF,49.82
20653,23970,small_airport,3.0,AF,49.14939880371094
20654,23971,small_airport,2632.0,AF,49.08300018310547
20655,23972,seaplane_base,4471.0,AF,44.082389
20656,23973,medium_airport,30.0,AF,44.94110107421875
20657,23974,small_airport,507.0,AF,42.5459
20658,23975,medium_airport,49.0,AF,42.45920181274414
20659,23976,medium_airport,29.0,AF,45.3046989440918
20660,23977,small_airport,559.0,AF,45.2388
20661,23978,small_airport,65.0,AF,48.51666641235352
20662,23979,small_airport,975.0,AF,47.45470047
20663,23980,small_airport,1121.0,AF,50.233001708984375
20664,23981,small_airport,5720.0,AF,47.3879814148
20665,23982,small_airport,3400.0,AF,45.5549
20666,23983,small_airport,1465.0,AF,48.567407
20667,23984,small_airport,2050.0,AF,42.637494
20668,23985,medium_airport,49.0,AF,43.15950012207031
20669,23986,small_airport,2313.0,AF,42.72
20670,23987,small_airport,279.0,AF,43.0614013671875
20671,23988,small_airport,1520.0,AF,42.350556
20672,23989,small_airport,38.0,AF,43.292575
20673,23990,small_airport,1349.81139720298,AF,43.20000076293945
20674,23991,small_airport,69.0,AF,43.266998291015625
20675,23992,small_airport,246.0,AF,42.91699981689453
20676,23993,small_airport,-62.0,AF,27.94059944152832
20677,23994,small_airport,115.0,AF,31.448109
20678,23995,medium_airport,816.0,AF,31.837643
20679,23996,small_airport,100.0,AF,35.46030044555664
20680,23997,small_airport,1349.81139720298,AF,31.330900192260746
20681,23998,medium_airport,1059.3295871559633,AF,30.936001
20682,23999,small_airport,995.0,AF,33.500999450683594
20683,24000,small_airport,670.0,AF,25.45210075378418
20684,24001,small_airport,85.0,AF,25.283700942993164
20685,24002,small_airport,20.0,AF,33.52579879760742
20686,24003,small_airport,15.0,AF,33.206298828125
20687,24004,small_airport,50.0,AS,32.55279922485352
20688,24005,small_airport,325.0,AF,32.9557991027832
20689,24006,small_airport,330.0,AF,25.50670051574707
20690,24007,small_airport,121.0,AF,30.7303009033
20691,24008,small_airport,1349.81139720298,AF,33.12192916870117
20692,24009,small_airport,460.0,AF,25.589000701904297
20693,24010,medium_airport,85.0,AF,30.5602
20694,24011,small_airport,1349.81139720298,AF,30.895099639892575
20695,24012,small_airport,206.0,AF,28.547700881958008
20696,24013,small_airport,13.0,AF,31.434200286865234
20697,24014,small_airport,740.0,AF,27.01919937133789
20698,24015,small_airport,22.0,AF,32.4922981262207
20699,24016,medium_airport,49.0,AF,32.095298767089844
20700,24017,small_airport,1056.0,AS,33.1540985107
20701,24018,medium_airport,90.0,AF,31.6014
20702,24019,small_airport,1092.0,AF,31.69890022277832
20703,24020,small_airport,16.0,AF,32.04410171508789
20704,24021,small_airport,320.0,AF,25.878000259399
20705,24022,small_airport,740.0,AF,25.85110092163086
20706,24023,small_airport,33.0,AF,31.129199981689453
20707,24024,small_airport,39.0,AF,32.23460006713867
20708,24025,small_airport,1349.81139720298,AS,32.68960189819336
20709,24026,small_airport,1596.0,AS,32.975799560546875
20710,24027,medium_airport,143.0,AF,28.46139907836914
20711,24028,medium_airport,121.0,AS,33.8358001709
20712,24029,medium_airport,772.0,AF,31.011999
20713,24030,medium_airport,-6.0,AF,29.94890022277832
20714,24031,medium_airport,300.0,AF,31.36000061035156
20715,24032,medium_airport,177.0,AF,29.696399688720703
20716,24033,medium_airport,616.0,AF,31.611700058
20717,24034,medium_airport,108.0,AF,31.016599655151367
20718,24035,seaplane_base,382.0,AF,31.40559959411621
20719,24036,medium_airport,550.0,AF,30.9154
20720,24037,small_airport,613.0,AF,29.00309944152832
20721,24038,small_airport,59.0,AF,31.1914005279541
20722,24039,seaplane_base,52.0,AF,33.799400329589844
20723,24040,small_airport,56.0,AF,33.6682014465332
20724,24041,medium_airport,324.0,AF,34.129629
20725,24042,medium_airport,49.0,AF,30.191200256347656
20726,24043,small_airport,192.0,AF,30.590700149536133
20727,24044,seaplane_base,294.0,AF,32.7066
20728,24045,medium_airport,251.0,AF,34.5836982727
20729,24046,medium_airport,310.0,AF,31.742778
20730,24047,medium_airport,94.0,AF,27.2217006683
20731,24048,small_airport,3217.0,OC,147.598434
20732,24049,small_airport,807.0,AF,30.8234004974
20733,24050,small_airport,859.0,AF,28.7166
20734,24051,medium_airport,8.0,AF,32.2400016784668
20735,24052,medium_airport,4368.0,AS,34.0625
20736,24053,medium_airport,143.0,AS,34.3950004578
20737,24054,medium_airport,662.0,AF,32.8199996948
20738,24055,medium_airport,553.0,AF,30.89569
20739,24056,medium_airport,2415.0,AS,34.7780990601
20740,24057,small_airport,115.0,AS,33.64550018310547
20741,24058,heliport,317.0,NA,-85.65429688
20742,24059,heliport,1017.0,NA,-121.2369995
20743,24060,small_airport,1349.81139720298,AF,37.862933
20744,24061,medium_airport,7661.0,AF,38.91070175170898
20745,24062,medium_airport,194.0,AF,39.37009811401367
20746,24063,medium_airport,46.0,AF,42.64500045776367
20747,24064,small_airport,2018.0,AF,36.681711
20748,24065,small_airport,344.0,NA,-159.445999146
20749,24067,small_airport,404.0,NA,-159.38999938964844
20750,24068,heliport,487.0,NA,-155.114421844
20751,24069,small_airport,1440.0,NA,-155.5019989013672
20752,24071,heliport,119.0,NA,-155.8607
20753,24072,heliport,231.0,NA,-157.8560028076172
20754,24074,small_airport,2250.0,NA,-155.848639
20755,24075,heliport,2707.0,NA,-155.663466
20756,24076,heliport,75.0,OC,145.62600708007812
20757,24077,small_airport,1500.0,NA,-155.10800170898438
20758,24078,heliport,6.0,NA,-157.96499633789062
20759,24079,small_airport,1964.0,NA,-155.5780029296875
20760,24080,small_airport,1520.0,NA,-155.38800048828125
20761,24081,small_airport,1195.0,NA,-155.468994140625
20762,24082,small_airport,2600.0,NA,-155.50900268554688
20763,24083,small_airport,1400.0,NA,-155.13800048828125
20764,24084,small_airport,675.0,NA,-155.11300659179688
20765,24085,small_airport,385.0,NA,-159.44000244140625
20766,24086,heliport,102.0,NA,-157.853645
20767,24087,heliport,175.0,NA,-157.8470001220703
20768,24088,small_airport,480.0,NA,-159.427001953125
20769,24089,heliport,80.0,OC,144.80499267578125
20770,24090,small_airport,250.0,NA,-157.25900268554688
20771,24091,heliport,102.0,NA,-156.691287
20772,24092,heliport,4000.0,NA,-155.25991
20773,24093,heliport,10.0,NA,-159.656005859375
20774,24094,heliport,18.0,NA,-157.8990020751953
20775,24095,heliport,125.0,NA,-157.83900451660156
20776,24096,heliport,11.0,NA,-157.94700622558594
20777,24097,heliport,13.0,NA,-158.005996704
20778,24098,heliport,125.0,OC,145.70199584960938
20779,24099,heliport,175.0,OC,145.631096
20780,24101,small_airport,1296.0,AF,44.7667007446
20781,24104,heliport,1199.3771003119025,AS,114.17232513427734
20782,24105,heliport,1199.3771003119025,AS,114.43055725097656
20783,24106,heliport,1199.3771003119025,AS,114.03410339355467
20784,24108,small_airport,1180.0,NA,-144.6926
20785,24166,seaplane_base,8.0,NA,-87.87
20786,24167,small_airport,550.0,AF,19.30340003967285
20787,24168,small_airport,490.0,AF,13.29010009765625
20788,24169,small_airport,985.0,AF,13.954000473
20789,24170,medium_airport,1722.0,AF,21.830900192260746
20790,24171,small_airport,1558.0,AF,14.53279972076416
20791,24172,small_airport,50.0,AF,20.1914005279541
20792,24173,small_airport,800.0,AF,21.19179916381836
20793,24174,small_airport,950.0,AF,20.875099182128903
20794,24175,small_airport,16.0,AF,20.07550048828125
20795,24176,small_airport,85.0,AF,20.026899337768555
20796,24177,small_airport,1325.0,AF,14.656299591064451
20797,24178,medium_airport,33.0,AF,23.118600845336918
20798,24179,small_airport,846.0,AF,16.000999450683594
20799,24180,small_airport,500.0,AF,21.618099212646484
20800,24181,small_airport,1400.0,AF,13.422100067138672
20801,24182,small_airport,910.0,AF,16.160299
20802,24183,medium_airport,253.0,AF,11.8978996277
20803,24184,small_airport,2000.0,AF,12.484000205993652
20804,24185,small_airport,1465.0,AF,16.809999465942383
20805,24186,small_airport,100.0,AF,18.32080078125
20806,24187,small_airport,2090.0,AF,12.943699836730955
20807,24188,small_airport,381.0,AF,17.58810043334961
20808,24189,small_airport,185.0,AF,14.91160011291504
20809,24190,small_airport,330.0,AF,22.35740089416504
20810,24191,small_airport,145.0,AF,21.12240028381348
20811,24192,small_airport,499.0,AF,19.00279998779297
20812,24193,small_airport,161.0,AF,22.080900192260746
20813,24194,medium_airport,267.0,AF,16.5949993134
20814,24195,small_airport,325.0,AF,21.4379997253418
20815,24196,small_airport,519.0,AF,23.907
20816,24197,medium_airport,2296.0,AF,10.1426000595
20817,24198,medium_airport,1367.0,AF,23.31399917602539
20818,24199,medium_airport,433.0,AF,20.2695007324
20819,24200,medium_airport,36.0,AF,13.276000022888184
20820,24201,medium_airport,2157.0,AF,21.96430015563965
20821,24202,medium_airport,1427.0,AF,14.47249984741211
20822,24203,seaplane_base,263.0,AF,13.1590003967
20823,24204,medium_airport,50.0,AF,19.576400756835938
20824,24205,small_airport,42.0,AF,18.52720069885254
20825,24206,small_airport,125.0,AF,21.5924
20826,24207,small_airport,919.0,AF,15.9656
20827,24208,small_airport,1050.0,AF,17.934900283813477
20828,24209,small_airport,400.0,AF,22.50860023498535
20829,24210,small_airport,20.0,AF,18.35169982910156
20830,24211,medium_airport,1122.0,AF,9.715310096740724
20831,24212,small_airport,488.0,AF,19.93000030517578
20832,24213,small_airport,1085.0,AF,17.293899536132812
20833,24214,small_airport,318.0,AF,20.78610038757324
20834,24215,small_airport,2080.0,AF,12.25006
20835,24216,small_airport,20.0,AF,20.06999969482422
20836,24217,small_airport,9.0,AF,12.0155
20837,24218,small_airport,550.0,CA,-86.50749969482422
20838,24219,small_airport,164.0,CA,-85.722900390625
20839,24220,small_airport,852.0,CA,-86.649427
20840,24222,heliport,247.0,CA,-88.01944732666016
20841,24223,small_airport,700.0,CA,-87.06944274902344
20842,24224,small_airport,131.0,CA,-87.93861389160156
20843,24225,small_airport,126.0,CA,-86.9574966430664
20844,24226,small_airport,78.0,CA,-84.279296875
20845,24227,small_airport,550.0,CA,-86.19139099121094
20846,24228,small_airport,1318.0,CA,-87.00555419921875
20847,24229,small_airport,4199.0,CA,-88.437225
20848,24231,small_airport,2270.0,AS,107.5638
20849,24232,small_airport,1349.81139720298,NA,-92.835475
20850,24236,small_airport,426.0,EU,16.96387
20851,24237,small_airport,1349.81139720298,EU,17.8216824
20852,24243,small_airport,1307.0,AS,70.1915
20853,24244,heliport,8.0,OC,151.911416
20854,24305,small_airport,74.0,A,-72.32779693603516
20855,24306,small_airport,16.0,A,-72.8802323341
20856,24340,small_airport,2561.0,AF,29.766937
20857,24370,small_airport,256.0,EU,20.527838
20858,24371,medium_airport,284.0,EU,18.942421
20859,24372,small_airport,367.0,EU,19.68257
20860,24375,small_airport,251.0,EU,20.053209304800003
20861,24376,small_airport,392.0,EU,18.50014
20862,24377,small_airport,497.0,EU,16.897216
20863,24378,small_airport,268.0,EU,20.67040634155273
20864,24379,small_airport,279.0,EU,20.785009
20865,24381,small_airport,1349.81139720298,EU,17.19974
20866,24382,small_airport,378.0,EU,19.0428
20867,24383,small_airport,337.0,EU,17.3974
20868,24384,small_airport,492.0,EU,17.4105
20869,24385,small_airport,393.0,EU,19.5566
20870,24386,small_airport,490.0,EU,17.784801
20871,24387,small_airport,1349.81139720298,EU,18.2098861
20872,24388,small_airport,869.0,EU,19.805066
20873,24389,small_airport,1349.81139720298,EU,19.1246144
