,type,elevation_ft,continent,Longitude,Latitude
8172,small_airport,184.0,NA,-85.438981,31.064693
8173,heliport,324.0,NA,-86.313655,31.000911
8174,small_airport,110.0,NA,-87.5416030883789,30.466899871826172
8175,small_airport,1600.0,NA,-93.6992034912,36.4314002991
8176,small_airport,113.0,NA,-91.34159851070001,33.049999237099996
8177,small_airport,610.0,NA,-92.1321029663,35.5572013855
8178,small_airport,250.0,NA,-90.81559753417969,35.151100158691406
8179,small_airport,367.0,NA,-91.89,35.292222
8180,heliport,300.0,NA,-92.4256973267,33.8111991882
8181,small_airport,261.0,NA,-90.802375,35.795794
8182,small_airport,169.0,NA,-90.857025,34.317812
8183,small_airport,255.0,NA,-90.812978,35.956471
8184,heliport,1455.0,NA,-111.921967,33.625006
8185,heliport,700.0,NA,-89.6759033203125,40.775299072265625
8186,small_airport,93.0,NA,-70.82869720458984,42.96260070800781
8187,small_airport,930.0,NA,-82.58910369873047,39.884498596191406
8188,small_airport,253.0,NA,-72.45700073242188,41.92449951171875
8189,small_airport,1147.0,NA,-91.34600067138672,43.03049850463867
8190,small_airport,929.0,NA,-92.53459930419922,41.548301696777344
8191,small_airport,2850.0,NA,-116.62300109863281,34.41469955444336
8192,small_airport,340.0,NA,-118.927001953125,35.176700592041016
8193,heliport,715.0,NA,-122.3949966430664,40.57210159301758
8194,heliport,560.0,NA,-116.543899,33.838461
8195,heliport,1603.0,NA,-119.12899780273438,36.90629959106445
8197,heliport,195.0,NA,-117.88200378417969,33.86109924316406
8198,heliport,234.0,NA,-116.4049,33.7641
8199,heliport,146.0,NA,-122.41500091552734,38.46189880371094
8200,small_airport,195.0,NA,-120.13500213623047,36.7036018371582
8201,heliport,134.0,NA,-122.266741,37.836169
8202,heliport,370.0,NA,-119.66799926757812,36.82379913330078
8203,heliport,800.0,NA,-118.60099792480469,34.18830108642578
8204,heliport,6762.0,NA,-119.5199966430664,38.36360168457031
8205,heliport,15.0,NA,-118.40499877929688,33.98080062866211
8206,heliport,13.0,NA,-118.40799713134766,33.979698181152344
8207,heliport,10.0,NA,-118.41600036621094,33.974998474121094
8208,small_airport,5977.0,NA,-114.632004,38.664101
8209,small_airport,2600.0,NA,-120.732858,38.696463
8210,small_airport,5050.0,NA,-105.03399658203125,40.07170104980469
8211,small_airport,8400.0,NA,-105.38400268554688,38.759700775146484
8212,small_airport,6200.0,NA,-107.8759994506836,38.84159851074219
8213,small_airport,5040.0,NA,-104.6240005493164,40.03889846801758
8215,small_airport,4461.0,NA,-104.2300033569336,40.29999923706055
8216,small_airport,5780.0,NA,-104.101389,38.760278
8217,heliport,4900.0,NA,-104.822998046875,40.34080123901367
8218,small_airport,5135.0,NA,-104.73799896240234,38.36330032348633
8219,heliport,9500.0,NA,-107.57499694824219,37.85279846191406
8220,small_airport,795.0,NA,-83.68440246582031,41.11389923095703
8222,small_airport,1110.0,NA,-81.09950256347656,41.351200103759766
8223,small_airport,1140.0,NA,-81.25379943847656,41.238399505615234
8225,heliport,5.0,NA,-81.742117,24.58151
8226,small_airport,4.0,NA,-81.578357,24.648938
8227,heliport,128.0,NA,-81.488496,28.389166
8228,small_airport,28.0,NA,-81.4906005859375,26.695600509643555
8230,small_airport,50.0,NA,-82.33039855957031,28.990299224853516
8231,heliport,36.0,NA,-80.24700164794922,25.853200912475586
8232,heliport,65.0,NA,-81.66230011,30.31579971
8233,heliport,133.0,NA,-85.6824889,30.7612972
8234,small_airport,14.0,NA,-80.3052978515625,26.622600555419922
8235,heliport,243.0,NA,-81.9540023803711,28.059200286865234
8236,small_airport,100.0,NA,-83.28679656982422,30.624399185180664
8237,heliport,56.0,NA,-81.9844970703125,29.01409912109375
8238,heliport,137.0,NA,-81.67500305175781,28.01689910888672
8239,small_airport,180.0,NA,-82.77850341796875,30.245500564575195
8241,small_airport,75.0,NA,-81.68515,29.904057
8242,heliport,25.0,NA,-80.05780029296875,26.714000701904297
8243,small_airport,24.0,NA,-81.04669952392578,29.0802001953125
8244,small_airport,80.0,NA,-82.63459777832031,29.868600845336914
8245,small_airport,25.0,NA,-80.56510162353516,27.443899154663086
8246,heliport,20.0,NA,-82.441667,27.390278
8247,small_airport,1226.0,NA,-80.54010009765625,40.53340148925781
8248,small_airport,1900.0,NA,-100.486999512,47.462200164799995
8249,small_airport,1270.0,NA,-78.45390319824219,40.39590072631836
8250,heliport,736.0,NA,-83.40809631347656,33.947898864746094
8251,heliport,903.0,NA,-84.3855972290039,33.79930114746094
8252,small_airport,229.0,NA,-83.20189666748047,30.778900146484375
8253,small_airport,328.0,NA,-82.07530212402344,32.663299560546875
8254,small_airport,459.0,NA,-83.2677001953125,32.58100128173828
8255,small_airport,1000.0,NA,-85.44719696044922,34.632301330566406
8256,heliport,1170.0,NA,-84.39555358886719,33.76194381713867
8257,heliport,1145.0,NA,-84.87640380859375,33.74359893798828
8258,heliport,1051.0,NA,-84.32550048828125,33.792301177978516
8259,small_airport,1044.0,NA,-84.89779663085938,33.57059860229492
8261,small_airport,740.0,NA,-85.11750030517578,33.35919952392578
8262,small_airport,991.0,NA,-85.31659698486328,40.15420150756836
8263,small_airport,875.0,NA,-92.14820098876953,41.493499755859375
8264,small_airport,881.0,NA,-91.6343002319,42.0638999939
8265,heliport,708.0,NA,-90.190349,41.860886
8266,heliport,768.0,NA,-91.95210266113281,41.00310134887695
8267,small_airport,1160.0,NA,-92.30999755859375,43.08359909057617
8268,heliport,836.0,NA,-92.90989685058594,41.412498474121094
8269,heliport,2035.0,NA,-117.0009994506836,46.728057861328125
8270,small_airport,785.0,NA,-86.11250305175781,39.5620002746582
8271,heliport,810.0,NA,-86.046095,39.911999
8272,heliport,760.0,NA,-86.904552,40.065822
8273,small_airport,385.0,NA,-87.75640106201172,38.00339889526367
8277,small_airport,740.0,NA,-86.17970275878906,39.582801818847656
8278,small_airport,705.0,NA,-87.57779693603516,41.27090072631836
8280,small_airport,545.0,NA,-89.602097,40.428398
8281,heliport,758.0,NA,-87.99350582059999,42.0677512546
8284,small_airport,870.0,NA,-88.53340148925781,42.12670135498047
8285,small_airport,668.0,NA,-88.837600708,41.518901825
8287,small_airport,920.0,NA,-84.87830352783203,41.501399993896484
8288,small_airport,400.0,NA,-87.79000091552734,38.24359893798828
8289,heliport,624.0,NA,-87.524093,41.614205
8290,heliport,838.0,NA,-86.72563,41.610488
8291,small_airport,800.0,NA,-86.25360107421875,38.58190155029297
8292,small_airport,570.0,NA,-87.35079956054688,40.235801696777344
8293,seaplane_base,865.0,NA,-85.772778,41.371946
8294,small_airport,1070.0,NA,-85.41059875488281,40.037498474121094
8296,small_airport,565.0,NA,-90.05690002441406,38.52450180053711
8297,small_airport,730.0,NA,-89.091796875,40.14339828491211
8298,heliport,650.0,NA,-87.53610229492188,40.13169860839844
8299,small_airport,890.0,NA,-88.37809753417969,42.12139892578125
8300,heliport,705.0,NA,-87.9378452897,41.912604208299996
8301,small_airport,595.0,NA,-89.67009735107422,38.91389846801758
8302,heliport,700.0,NA,-88.27169799804688,41.72890090942383
8303,small_airport,407.0,NA,-90.23619842529297,38.47639846801758
8304,heliport,1111.0,NA,-85.06754,37.057006
8305,seaplane_base,712.1670117322291,NA,-135.322998046875,59.4468994140625
8307,small_airport,1106.0,NA,-96.48500061035156,42.54029846191406
8308,small_airport,62.0,NA,-146.690297,60.871449
8309,small_airport,1160.0,NA,-95.31690216064453,39.271400451660156
8310,small_airport,1020.0,NA,-95.46749878,38.84999847
8311,small_airport,1000.0,NA,-94.69609832763672,37.52920150756836
8312,small_airport,1180.0,NA,-95.439201355,39.6333007812
8314,small_airport,985.0,NA,-94.76940155029297,38.626399993896484
8316,small_airport,2700.0,NA,-100.581001282,39.8306007385
8317,small_airport,1379.0,NA,-97.51000213623047,37.848899841308594
8318,small_airport,890.0,NA,-84.66110229492188,38.8036003112793
8319,small_airport,750.0,NA,-85.23670196533203,38.07609939575195
8320,heliport,17.0,NA,-118.26200103759766,33.83420181274414
8321,heliport,327.0,NA,-117.93699645996094,34.00419998168945
8322,heliport,30.0,NA,-91.74639892578125,30.694299697875977
8323,small_airport,50.0,NA,-91.53199768066406,30.525100708007812
8324,small_airport,2.0,NA,-89.6759033203125,29.45829963684082
8325,heliport,11.0,NA,-90.56670379639999,29.700199127199998
8326,small_airport,79.0,NA,-93.22879791259766,30.482999801635742
8327,small_airport,23.0,NA,-92.21959686279297,30.125200271606445
8328,heliport,3.0,NA,-93.30020141601562,29.783599853515625
8329,heliport,5.0,NA,-89.8301010131836,29.864900588989258
8330,seaplane_base,712.1670117322291,NA,-89.24199676513672,29.27630043029785
8331,heliport,116.0,NA,-93.07890319824219,31.753599166870117
8332,heliport,700.0,NA,-87.8656005859,42.35779953
8333,heliport,624.0,NA,-87.83260345458984,42.37860107421875
8334,small_airport,575.0,NA,-88.15699768066406,38.93170166015625
8335,small_airport,715.0,NA,-88.75900268554688,40.1172981262207
8336,small_airport,952.0,NA,-89.14430236816406,41.6974983215332
8337,small_airport,760.0,NA,-89.17230224609375,41.73609924316406
8338,small_airport,659.0,NA,-89.3009033203125,39.352500915527344
8339,small_airport,530.0,NA,-89.47090148925781,38.26169967651367
8341,heliport,5.0,NA,-91.09870147705078,29.693300247192383
8342,heliport,3.0,NA,-92.15010070800781,29.79599952697754
8343,heliport,7.0,NA,-90.18920135498047,29.924400329589844
8344,small_airport,222.0,NA,-91.093201,35.227901
8345,small_airport,430.0,NA,-93.68170166015625,35.29899978637695
8346,small_airport,275.0,NA,-90.16619873046875,36.37820053100586
8347,heliport,210.0,NA,-71.47760009765625,42.49869918823242
8348,heliport,265.0,NA,-71.543701171875,42.49340057373047
8349,seaplane_base,53.0,NA,-70.947222,41.780556
8350,small_airport,65.0,NA,-75.7332992553711,39.06669998168945
8351,small_airport,40.0,NA,-75.85099792480469,38.703399658203125
8352,heliport,416.0,NA,-77.3182983398,39.6850013733
8353,heliport,325.0,NA,-77.41419982910156,39.42169952392578
8354,heliport,578.0,NA,-77.7639007568,39.5992012024
8355,heliport,110.0,NA,-76.63719940185547,38.30009841918945
8356,heliport,7.0,NA,-75.07209777832031,38.38930130004883
8357,small_airport,22.0,NA,-75.58300018310547,38.00040054321289
8358,small_airport,10.0,NA,-76.36160278320312,38.85649871826172
8359,small_airport,5.0,NA,-76.31670379638672,38.73609924316406
8360,heliport,935.0,NA,-83.4894027709961,42.51390075683594
8361,heliport,970.0,NA,-83.3944015503,42.572299957300004
8363,small_airport,850.0,NA,-85.5167007446289,42.11669921875
8365,small_airport,678.0,NA,-83.67659759521484,41.88750076293945
8366,small_airport,725.0,NA,-84.12640380859375,43.11029815673828
8367,small_airport,750.0,NA,-85.57749938964844,42.38059997558594
8368,small_airport,800.0,NA,-83.4760971069336,43.33919906616211
8370,small_airport,1020.0,NA,-95.39530181884766,44.79999923706055
8371,heliport,780.0,NA,-93.0947036743164,44.95690155029297
8372,seaplane_base,1490.0,NA,-92.09970092773438,47.82849884033203
8373,small_airport,1340.0,NA,-92.46070098876953,43.7052001953125
8374,small_airport,1261.0,NA,-93.83080291748047,46.319400787353516
8376,small_airport,820.0,NA,-96.88089752197266,48.34280014038086
8377,heliport,878.0,NA,-96.5302963256836,47.298301696777344
8378,small_airport,1135.0,NA,-96.27890014648438,48.06999969482422
8380,small_airport,858.0,NA,-93.59880065917969,40.420799255371094
8381,heliport,983.0,NA,-94.39469909667969,38.974998474121094
8382,small_airport,720.0,NA,-91.7113037109375,39.4723014831543
8383,small_airport,710.0,NA,-91.7334976196289,39.849998474121094
8384,small_airport,1000.0,NA,-94.3501968383789,36.600101470947266
8385,small_airport,930.0,NA,-94.8030014038086,39.43190002441406
8386,small_airport,780.0,NA,-94.81269836425781,39.33470153808594
8390,small_airport,280.0,NA,-89.9832992553711,32.60689926147461
8391,small_airport,370.0,NA,-89.719194,34.710888
8392,small_airport,1337.0,NA,-92.7245,43.746717
8393,heliport,30.0,NA,-90.08270263671875,29.952699661254883
8395,seaplane_base,712.1670117322291,NA,-73.71620178222656,40.83760070800781
8396,small_airport,820.0,NA,-83.98609924316406,42.07780075073242
8397,small_airport,2145.0,NA,-103.93000030517578,48.6255989074707
8398,small_airport,40.0,NA,-75.39769744873047,39.735599517822266
8399,small_airport,500.0,NA,-75.56430053710938,40.39820098876953
8400,small_airport,900.0,NA,-97.0280990600586,47.35749816894531
8401,small_airport,1575.0,NA,-101.3499984741211,48.687801361083984
8402,small_airport,1251.0,NA,-97.69429779052734,46.349998474121094
8403,small_airport,982.0,NA,-97.33370208740234,47.5172004699707
8404,small_airport,1680.0,NA,-100.5780029296875,48.92829895019531
8406,small_airport,23.0,NA,-77.85030364990234,34.52790069580078
8407,small_airport,16.0,NA,-75.7884979248,36.2535018921
8408,small_airport,225.0,NA,-78.098611,35.596389
8409,heliport,1002.0,NA,-81.266746521,35.7130279541
8410,small_airport,250.0,NA,-78.24669647216797,35.933799743652344
8411,small_airport,624.0,NA,-79.32669830322266,36.05540084838867
8412,small_airport,650.0,NA,-80.17369842529297,36.3468017578125
8413,small_airport,280.0,NA,-78.69640350341797,35.5349006652832
8414,small_airport,460.0,NA,-79.91110229492188,35.72740173339844
8415,small_airport,2540.0,NA,-102.77799987792969,47.03609848022461
8417,small_airport,1850.0,NA,-99.62259674072266,47.35969924926758
8418,small_airport,2330.0,NA,-103.72799682617188,47.682498931884766
8419,small_airport,1570.0,NA,-98.74819946289062,48.85219955444336
8420,small_airport,4650.0,NA,-103.52999877929688,42.25830078125
8421,small_airport,3220.0,NA,-101.36799621582031,41.06669998168945
8422,small_airport,1700.0,NA,-97.8114013671875,41.01110076904297
8423,heliport,90.0,NA,-74.75959777832031,39.80149841308594
8424,heliport,130.0,NA,-74.966796875,39.73899841308594
8425,small_airport,15.0,NA,-75.4052963256836,39.481300354003906
8426,heliport,500.0,NA,-74.7699966430664,41.05720138549805
8427,heliport,110.0,NA,-74.50460052490001,40.4422988892
8428,heliport,422.0,NA,-74.465786,40.789369
8429,heliport,925.0,NA,-74.89209747314453,40.71760177612305
8430,small_airport,120.0,NA,-75.21859741210938,39.56060028076172
8431,heliport,15.0,NA,-74.26000213623047,40.60940170288086
8432,small_airport,8.0,NA,-75.206298828125,39.318199157714844
8433,small_airport,1160.0,NA,-74.38739776611328,42.64759826660156
8434,small_airport,1725.0,NA,-75.75360107421875,42.94309997558594
8435,heliport,379.0,NA,-73.802001953125,43.08610153198242
8436,small_airport,400.0,NA,-77.81060028076172,43.222599029541016
8437,heliport,650.0,NA,-73.67939758300781,41.86470031738281
8438,small_airport,2100.0,NA,-75.06670379638672,42.29169845581055
8439,small_airport,1068.0,NA,-75.88999938964844,42.71329879760742
8440,heliport,409.0,NA,-73.80329895019531,41.08219909667969
8442,small_airport,4237.0,NA,-106.045278,32.935278
8443,small_airport,1200.0,NA,-75.01629638671875,41.68339920043945
8444,small_airport,640.0,NA,-74.27850341796875,42.76340103149414
8446,heliport,93.0,NA,-73.7051010131836,40.77790069580078
8447,small_airport,1455.0,NA,-76.71499633789062,42.42509841918945
8448,heliport,350.0,NA,-73.75430297851562,41.78340148925781
8449,small_airport,530.0,NA,-73.50789642333984,42.893699645996094
8450,heliport,173.0,NA,-73.9176025390625,41.018699645996094
8451,small_airport,190.0,NA,-73.62979888916016,43.192298889160156
8452,small_airport,1055.0,NA,-83.87079620361328,39.67919921875
8453,heliport,791.0,NA,-80.586389,40.621667
8454,small_airport,912.0,NA,-81.97360229492188,41.209999084472656
8455,small_airport,1150.0,NA,-81.53369903564453,40.900299072265625
8456,small_airport,952.0,NA,-83.0510025024414,40.35279846191406
8457,heliport,716.0,NA,-82.283203125,39.125099182128906
8458,small_airport,1130.0,NA,-80.78170013427734,41.03419876098633
8459,heliport,1020.0,NA,-81.51860046386719,41.14580154418945
8461,small_airport,1250.0,NA,-81.10140228271484,41.63779830932617
8462,heliport,655.0,NA,-81.56649780273438,41.54999923706055
8463,small_airport,683.0,NA,-84.1635971069336,41.33420181274414
8464,small_airport,722.0,NA,-84.26969909667969,41.207298278808594
8465,heliport,835.0,NA,-84.0416030883789,39.86259841918945
8466,small_airport,605.0,NA,-83.27519989013672,41.520599365234375
8467,small_airport,665.0,NA,-83.01129913330078,41.29949951171875
8468,small_airport,955.0,NA,-82.13600158691406,40.069000244140625
8469,small_airport,875.0,NA,-97.67780303955078,34.03179931640625
8471,small_airport,1650.0,NA,-99.49980163574219,34.97639846801758
8472,heliport,621.0,NA,-95.304025,36.308794
8475,heliport,1182.0,NA,-97.439697265625,35.22919845581055
8476,heliport,624.0,NA,-95.95330047607422,36.04290008544922
8478,heliport,740.0,NA,-95.96640014648438,36.134300231933594
8479,small_airport,3589.0,NA,-117.63400268554688,45.35820007324219
8480,small_airport,4140.0,NA,-118.57599639892578,43.4193000793457
8481,small_airport,1160.0,NA,-122.68000030517578,44.822898864746094
8482,small_airport,245.0,NA,-121.21399688720703,45.59040069580078
8483,small_airport,3070.0,NA,-121.44300079345703,44.309600830078125
8484,heliport,160.0,NA,-122.670512795,45.5430206012
8485,small_airport,800.0,NA,-121.59100341796875,45.63679885864258
8486,small_airport,170.0,NA,-122.90699768066406,45.05400085449219
8487,small_airport,4560.0,NA,-119.29000091552734,44.09040069580078
8488,small_airport,640.0,NA,-122.472000122,45.324298858599995
8489,small_airport,891.0,NA,-88.42649841308594,45.06529998779297
8491,small_airport,1790.0,NA,-79.2061996459961,41.86589813232422
8492,heliport,620.0,NA,-75.2969970703125,40.80390167236328
8493,small_airport,1400.0,NA,-75.2880020142,41.7056007385
8494,small_airport,2100.0,NA,-75.4363021850586,41.84230041503906
8495,small_airport,565.0,NA,-76.80549621582031,41.102901458740234
8498,heliport,1037.0,NA,-79.94029998779297,40.455101013183594
8499,heliport,420.0,NA,-76.67330169677734,39.982601165771484
8500,small_airport,930.0,NA,-76.23639678955078,40.70500183105469
8501,heliport,100.0,NA,-75.28299713134766,40.07509994506836
8502,heliport,316.0,NA,-75.34960174560547,40.15010070800781
8503,heliport,825.0,NA,-75.83450317382812,40.395999908447266
8504,heliport,774.0,NA,-77.6452777778,40.0072222222
8505,heliport,845.0,NA,-76.62999725341797,39.82469940185547
8506,heliport,408.0,NA,-76.742302,39.943902
8507,heliport,600.0,NA,-77.341667,40.366664
8508,heliport,1901.0,NA,-79.126108,41.475008
8509,heliport,300.0,NA,-76.83660125732422,40.23059844970703
8510,heliport,1400.0,NA,-79.8467025756836,41.90620040893555
8511,heliport,500.0,NA,-75.49099731445312,39.98789978027344
8512,heliport,1040.0,NA,-75.588953,41.949786
8513,small_airport,500.0,NA,-76.5988998413086,40.39789962768555
8514,heliport,500.0,NA,-76.77330017089844,41.210601806640625
8515,heliport,965.0,NA,-79.73780059814453,40.61899948120117
8516,small_airport,1250.0,NA,-80.11730194091797,40.538700103759766
8517,heliport,665.0,NA,-77.73580169677734,41.32780075073242
8518,heliport,1735.0,NA,-78.57859802246094,41.42620086669922
8519,small_airport,2151.0,NA,-100.74199676513672,43.56169891357422
8520,small_airport,21.0,NA,-95.4009017944336,29.16670036315918
8521,small_airport,170.0,NA,-122.94200134277344,45.42850112915039
8522,small_airport,6133.0,NA,-113.45899963378906,45.59159851074219
8523,small_airport,3552.0,NA,-111.97799682617188,48.998600006103516
8524,small_airport,885.0,NA,-97.21929931640625,33.59339904785156
8525,small_airport,324.0,NA,-97.6094970703125,28.60849952697754
8526,small_airport,198.0,NA,-95.65160369873047,30.092199325561523
8527,heliport,248.0,NA,-96.07749938964844,30.39240074157715
8528,heliport,45.0,NA,-95.24970245361328,29.56329917907715
8529,small_airport,3470.0,NA,-101.83699798583984,34.18090057373047
8530,heliport,520.0,NA,-95.29219818115234,32.342098236083984
8531,small_airport,350.0,NA,-96.63410186767578,30.587099075317383
8533,small_airport,310.0,NA,-94.9613037109375,31.83989906311035
8535,heliport,1900.0,NA,-100.47100067138672,31.418800354003906
8536,small_airport,21.0,NA,-94.20819854736328,29.913799285888672
8538,small_airport,148.0,NA,-98.20580291748047,27.105899810791016
8539,small_airport,1400.0,NA,-98.46700286865234,31.23349952697754
8540,small_airport,1620.0,NA,-99.845299,29.596901
8541,small_airport,1790.0,NA,-98.6635971069336,31.67919921875
8542,small_airport,108.0,NA,-96.55439758300781,29.200300216674805
8543,small_airport,219.0,NA,-98.33360290527344,26.383699417114258
8544,small_airport,2168.0,NA,-100.81099700927734,32.42100143432617
8545,small_airport,407.0,NA,-98.28669738769531,29.02720069885254
8546,small_airport,705.0,NA,-87.09140014648438,36.43560028076172
8547,small_airport,995.0,NA,-85.8536,35.320599
8548,heliport,617.0,NA,-86.80889892578125,36.15359878540039
8549,small_airport,537.0,NA,-86.39309692382812,35.97079849243164
8550,small_airport,380.0,NA,-89.5625,35.17279815673828
8551,small_airport,477.0,NA,-89.186806,35.133806
8552,heliport,845.0,NA,-87.375,36.07500076293945
8553,heliport,480.0,NA,-88.26439666748047,35.04499816894531
8554,heliport,1160.0,NA,-83.22640228271484,35.977500915527344
8555,heliport,1160.0,NA,-83.29609680175781,35.957801818847656
8556,small_airport,920.0,NA,-97.427001953125,33.09510040283203
8557,heliport,783.0,NA,-97.39559936523438,32.86399841308594
8558,small_airport,630.0,NA,-97.88919830322266,29.831300735473633
8560,small_airport,725.0,NA,-97.2545,33.183201
8561,heliport,24.0,NA,-96.68360137939453,28.625
8562,heliport,125.0,NA,-95.50129699707031,30.033000946044922
8564,small_airport,3817.0,NA,-102.4540023803711,34.40380096435547
8566,small_airport,986.0,NA,-98.57270050048828,33.82820129394531
8567,heliport,660.0,NA,-97.20030212,31.51409912
8568,heliport,900.0,NA,-97.877669,30.411221
8569,heliport,550.0,NA,-96.5635986328125,32.79180145263672
8570,small_airport,710.0,NA,-97.27529907226562,32.966800689697266
8571,small_airport,2862.0,NA,-102.16000366210938,32.217098236083984
8572,heliport,5.0,NA,-95.01689910888672,29.546899795532227
8573,small_airport,2740.0,NA,-102.01699829101562,32.083499908447266
8574,small_airport,3560.0,NA,-102.03800201416016,35.107601165771484
8575,small_airport,305.0,NA,-94.43769836425781,33.358699798583984
8576,small_airport,2813.0,NA,-107.825996399,49.0
8577,small_airport,2493.0,NA,-105.07599639892578,47.62670135498047
8578,heliport,16.0,NA,-75.971944,37.273611
8579,heliport,1820.0,NA,-82.21510314941406,36.602298736572266
8580,heliport,65.0,NA,-77.39440155029297,37.30569839477539
8581,heliport,35.0,NA,-77.27110290527344,37.28739929199219
8582,heliport,15.0,NA,-77.27110290527344,37.29570007324219
8583,small_airport,742.0,NA,-78.82969665527344,37.18899917602539
8585,seaplane_base,795.0,NA,-79.699799,37.033501
8586,heliport,1880.0,NA,-82.11070251464844,36.64590072631836
8587,small_airport,3049.0,NA,-79.600278,38.398333
8588,small_airport,442.0,NA,-77.78720092773438,38.65570068359375
8589,small_airport,13.0,NA,-124.00399780273438,46.31489944458008
8590,small_airport,355.0,NA,-77.74579620361328,37.9656982421875
8591,small_airport,710.0,NA,-86.61609649658203,40.720001220703125
8592,small_airport,830.0,NA,-123.64299774169922,48.0984001159668
8593,heliport,600.0,NA,-123.48300170898438,48.0968017578125
8594,heliport,160.0,NA,-122.79299926757812,48.109798431396484
8595,small_airport,160.0,NA,-122.3290023803711,48.88610076904297
8596,small_airport,1890.0,NA,-117.77999877929688,47.85749816894531
8597,small_airport,10.0,NA,-123.17600250244,48.672901153564
8599,small_airport,1356.0,NA,-119.617996216,46.320701599100005
8600,heliport,120.0,NA,-122.28900146484375,47.17900085449219
8601,heliport,25.0,NA,-124.04299926757812,46.3026008605957
8602,small_airport,1110.0,NA,-91.10990142822266,43.37300109863281
8603,seaplane_base,1456.0,NA,-90.8843002319336,46.158599853515625
8604,small_airport,965.0,NA,-89.1781997680664,43.44300079345703
8605,heliport,659.0,NA,-88.0114974975586,44.501399993896484
8606,small_airport,1041.0,NA,-90.98789978027344,44.300498962402344
8607,small_airport,1000.0,NA,-89.40070343017578,42.88249969482422
8608,small_airport,960.0,NA,-89.35900115966797,43.47050094604492
8610,small_airport,700.0,NA,-87.60240173339844,44.780601501464844
8611,small_airport,1040.0,NA,-88.32540130615234,43.830501556396484
8612,heliport,2202.0,NA,-80.470338,37.772052
8613,heliport,534.0,NA,-95.457222,29.751944
8614,small_airport,24.0,NA,-95.17549896240234,29.50469970703125
8617,small_airport,337.0,NA,-95.63500213623047,31.476600646972656
8618,heliport,78.0,NA,-95.55670166015625,29.62809944152832
8620,small_airport,400.0,NA,-96.20800018310547,31.79439926147461
8621,small_airport,2030.0,NA,-98.93109893798828,30.114700317382812
8622,heliport,65.0,NA,-95.45719909667969,29.63719940185547
8623,heliport,65.0,NA,-95.46050262451172,29.65019989013672
8624,small_airport,793.0,NA,-85.97509765625,44.516700744628906
8625,small_airport,1355.0,NA,-94.5072021484375,46.826900482177734
8627,small_airport,1232.0,NA,-93.76679992675781,48.19580078125
8628,seaplane_base,300.0,NA,-149.78399658203125,61.60200119018555
8629,small_airport,236.0,NA,-90.2583999633789,35.500099182128906
8630,small_airport,1000.0,NA,-80.68939971923828,36.05139923095703
8631,small_airport,760.0,NA,-120.9219970703125,38.81740188598633
8632,heliport,297.0,NA,-114.602305,33.604879
8633,heliport,3275.0,NA,-116.450054,32.716072
8634,small_airport,5130.0,NA,-104.70600128173828,38.15169906616211
8635,small_airport,4500.0,NA,-106.183998108,33.4944992065
8636,seaplane_base,62.0,NA,-81.0838888,27.8863889
8637,small_airport,18.0,NA,-80.6333999633789,27.113399505615234
8638,heliport,130.0,NA,-85.54219818115234,30.764400482177734
8639,small_airport,844.0,NA,-81.73600006103516,40.247798919677734
8640,small_airport,820.0,NA,-84.8447036743164,33.25870132446289
8641,small_airport,740.0,NA,-84.8051986694,41.204200744599994
8642,small_airport,425.0,NA,-90.58599853515625,39.41699981689453
8643,small_airport,1427.0,NA,-97.19309997559999,38.157798767100005
8644,small_airport,465.0,NA,-87.2354965209961,37.39619827270508
8645,heliport,1805.0,NA,-118.41500091552734,34.38169860839844
8646,small_airport,42.0,NA,-92.31819915771484,30.426300048828125
8647,heliport,92.0,NA,-71.205,42.5975
8648,small_airport,980.0,NA,-94.351897,37.276536
8649,heliport,1300.0,NA,-93.27940368652344,37.152000427246094
8650,small_airport,777.0,NA,-79.68930053710938,35.999000549316406
8651,small_airport,2080.0,NA,-103.37000274658203,48.87860107421875
8652,small_airport,1620.0,NA,-97.85420227050781,40.281700134277344
8653,heliport,100.0,NA,-74.08789825439453,40.38710021972656
8654,heliport,425.0,NA,-78.5975,35.909444
8655,small_airport,885.0,NA,-80.7665023803711,41.266700744628906
8656,heliport,1014.0,NA,-81.538206,41.446742
8658,small_airport,4540.0,NA,-120.96600341796875,42.36429977416992
8659,heliport,990.0,NA,-75.67739868164062,41.36899948120117
8660,small_airport,1220.0,NA,-80.45259857177734,40.54169845581055
8661,small_airport,3490.0,NA,-108.95600128173828,46.30720138549805
8662,heliport,70.0,NA,-95.44490051269531,29.79129981994629
8663,heliport,445.0,NA,-96.91310119628906,32.9557991027832
8664,small_airport,900.0,NA,-84.33000183105469,35.826698303222656
8665,small_airport,300.0,NA,-95.572998046875,31.327699661254883
8666,small_airport,20.0,NA,-97.40859985351562,25.926700592041016
8667,small_airport,6646.0,NA,-106.18099975585938,41.88330078125
8668,small_airport,250.0,NA,-77.82469940185547,37.79130172729492
8669,small_airport,120.0,NA,-122.774881,48.034584
8670,small_airport,800.0,NA,-89.13849639892578,44.02299880981445
8671,small_airport,775.0,NA,-97.002197265625,33.6432991027832
8672,small_airport,600.0,NA,-150.235992432,62.5676994324
8673,small_airport,250.0,NA,-91.84870147705078,34.750099182128906
8674,heliport,1500.0,NA,-111.906604,33.632496
8676,heliport,956.0,NA,-122.19599914550781,37.92129898071289
8677,small_airport,7000.0,NA,-106.82099914550781,40.40610122680664
